2,2,+0.000,+0.000,-0.04229,+0.000,-1.057,+0.000,+0.000,-0.009,-1.066,2,+0.000,+0.000,+0.05086,+0.000,+1.271,+0.000,+0.000,-0.009,+1.262,2,+0.000,+0.000,-0.163,+0.186
DRV,69322,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00049,-0.0027,+0.0000,+0.109,2,1,+0.000,+0.000,-0.05672,+0.000,-1.418,+0.000,+0.000,+0.009,-1.409,2,+0.000,+0.000,+0.05077,+0.000,+1.269,+0.000,+0.000,+0.009,+1.278,2,+0.000,+0.000,-0.04237,+0.000,-1.059,+0.000,+0.000,+0.009,-1.050,2,+0.000,+0.000,+0.05078,+0.000,+1.269,+0.000,+0.000,+0.009,+1.278,2,+0.000,+0.000,-0.131,+0.228
DRV,69326,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00049,-0.0003,+0.0000,+0.013,2,1,+0.000,+0.000,-0.05672,+0.000,-1.418,+0.000,+0.000,+0.001,-1.417,2,+0.000,+0.000,+0.05077,+0.000,+1.269,+0.000,+0.000,+0.001,+1.270,2,+0.000,+0.000,-0.04237,+0.000,-1.059,+0.000,+0.000,+0.001,-1.058,2,+0.000,+0.000,+0.05078,+0.000,+1.269,+0.000,+0.000,+0.001,+1.270,2,+0.000,+0.000,-0.147,+0.212
DRV,69330,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00049,+0.0021,+0.0000,-0.083,2,1,+0.000,+0.000,-0.05672,+0.000,-1.418,+0.000,+0.000,-0.007,-1.425,2,+0.000,+0.000,+0.05077,+0.000,+1.269,+0.000,+0.000,-0.007,+1.263,0,+0.000,+0.000,-0.04237,+0.000,-1.059,+0.000,+0.000,-0.007,-1.066,2,+0.000,+0.000,+0.05078,+0.000,+1.269,+0.000,+0.000,-0.007,+1.263,2,+0.000,+0.000,-0.162,+0.197
DRV,69334,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00048,+0.0018,+0.0000,-0.072,2,1,+0.000,+0.000,-0.05672,+0.000,-1.418,+0.000,+0.000,-0.006,-1.424,0,+0.000,+0.000,+0.05077,+0.000,+1.269,+0.000,+0.000,-0.006,+1.264,0,+0.000,+0.000,-0.04237,+0.000,-1.059,+0.000,+0.000,-0.006,-1.065,2,+0.000,+0.000,+0.05078,+0.000,+1.269,+0.000,+0.000,-0.006,+1.264,2,+0.000,+0.000,-0.160,+0.199
DRV,69338,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00047,+0.0015,+0.0000,-0.061,2,1,+0.000,+0.000,-0.05664,+0.000,-1.416,+0.000,+0.000,-0.005,-1.421,2,+0.000,+0.004,+0.05047,+0.004,+1.262,-0.009,+0.000,-0.005,+1.248,2,+0.000,+0.000,-0.04229,+0.000,-1.057,+0.000,+0.000,-0.005,-1.062,2,+0.000,+0.004,+0.05086,+0.004,+1.271,-0.009,+0.000,-0.005,+1.258,0,+0.004,+0.004,-0.163,+0.186
DRV,69342,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00046,+0.0018,+0.0000,-0.072,2,1,+0.000,+0.006,-0.05664,+0.006,-1.416,-0.011,+0.000,-0.006,-1.433,2,+0.000,+0.000,+0.05047,+0.000,+1.262,+0.000,+0.000,-0.006,+1.256,2,+0.000,+0.000,-0.04229,+0.000,-1.057,+0.000,+0.000,-0.006,-1.063,0,+0.000,+0.000,+0.05086,+0.000,+1.271,+0.000,+0.000,-0.006,+1.266,0,+0.006,+0.000,-0.168,+0.193
DRV,69346,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00046,+0.0021,+0.0000,-0.082,2,1,+0.000,+0.000,-0.05664,+0.000,-1.416,+0.000,+0.000,-0.007,-1.423,2,+0.000,+0.000,+0.05047,+0.000,+1.262,+0.000,+0.000,-0.007,+1.255,2,+0.000,+0.000,-0.04229,+0.000,-1.057,+0.000,+0.000,-0.007,-1.064,0,+0.000,+0.000,+0.05086,+0.000,+1.271,+0.000,+0.000,-0.007,+1.265,2,+0.000,+0.000,-0.158,+0.191
DRV,69350,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00045,+0.0007,+0.0000,-0.029,2,1,+0.000,+0.000,-0.05664,+0.000,-1.416,+0.000,+0.000,-0.002,-1.418,2,+0.000,+0.000,+0.05047,+0.000,+1.262,+0.000,+0.000,-0.002,+1.259,2,+0.000,+0.000,-0.04229,+0.000,-1.057,+0.000,+0.000,-0.002,-1.059,2,+0.000,+0.000,+0.05086,+0.000,+1.271,+0.000,+0.000,-0.002,+1.269,2,+0.000,+0.000,-0.149,+0.200
DRV,69354,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00045,-0.0006,+0.0000,+0.024,2,1,+0.000,+0.000,-0.05664,+0.000,-1.416,+0.000,+0.000,+0.002,-1.414,2,+0.000,+0.000,+0.05047,+0.000,+1.262,+0.000,+0.000,+0.002,+1.264,2,+0.000,+0.000,-0.04229,+0.000,-1.057,+0.000,+0.000,+0.002,-1.055,2,+0.000,+0.000,+0.05086,+0.000,+1.271,+0.000,+0.000,+0.002,+1.273,2,+0.000,+0.000,-0.141,+0.208
DRV,69358,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00046,-0.0006,+0.0000,+0.024,2,1,+0.000,+0.000,-0.05664,+0.000,-1.416,+0.000,+0.000,+0.002,-1.414,2,+0.000,+0.000,+0.05047,+0.000,+1.262,+0.000,+0.000,+0.002,+1.264,2,+0.000,+0.000,-0.04229,+0.000,-1.057,+0.000,+0.000,+0.002,-1.055,2,+0.000,-0.003,+0.05086,-0.003,+1.271,+0.006,+0.000,+0.002,+1.279,2,-0.003,+0.000,-0.135,+0.208
DRV,69362,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00046,-0.0006,+0.0000,+0.024,2,1,+0.000,+0.000,-0.05672,+0.000,-1.418,+0.000,+0.000,+0.002,-1.416,2,+0.000,+0.000,+0.05077,+0.000,+1.269,+0.000,+0.000,+0.002,+1.271,2,+0.000,+0.000,-0.04237,+0.000,-1.059,+0.000,+0.000,+0.002,-1.057,2,+0.000,+0.000,+0.05078,+0.000,+1.269,+0.000,+0.000,+0.002,+1.271,2,+0.000,+0.000,-0.145,+0.214
DRV,69366,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00046,-0.0006,+0.0000,+0.024,2,1,+0.000,-0.002,-0.05672,-0.002,-1.418,+0.004,+0.000,+0.002,-1.412,0,+0.000,+0.000,+0.05077,+0.000,+1.269,+0.000,+0.000,+0.002,+1.271,0,+0.000,+0.000,-0.04237,+0.000,-1.059,+0.000,+0.000,+0.002,-1.057,2,+0.000,+0.000,+0.05078,+0.000,+1.269,+0.000,+0.000,+0.002,+1.271,2,-0.002,+0.000,-0.141,+0.214
DRV,69370,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00046,-0.0006,+0.0000,+0.024,2,1,+0.000,+0.000,-0.05672,+0.000,-1.418,+0.000,+0.000,+0.002,-1.416,0,+0.000,+0.000,+0.05077,+0.000,+1.269,+0.000,+0.000,+0.002,+1.271,0,+0.000,+0.000,-0.04237,+0.000,-1.059,+0.000,+0.000,+0.002,-1.057,2,+0.000,+0.000,+0.05078,+0.000,+1.269,+0.000,+0.000,+0.002,+1.271,0,+0.000,+0.000,-0.145,+0.214
DRV,69374,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00046,-0.0001,+0.0000,+0.003,2,1,+0.000,+0.000,-0.05672,+0.000,-1.418,+0.000,+0.000,+0.000,-1.418,0,+0.000,+0.000,+0.05077,+0.000,+1.269,+0.000,+0.000,+0.000,+1.269,2,+0.000,+0.000,-0.04237,+0.000,-1.059,+0.000,+0.000,+0.000,-1.059,2,+0.000,+0.000,+0.05078,+0.000,+1.269,+0.000,+0.000,+0.000,+1.270,0,+0.000,+0.000,-0.148,+0.211
DRV,69378,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00046,+0.0005,+0.0000,-0.019,2,1,+0.000,+0.000,-0.05672,+0.000,-1.418,+0.000,+0.000,-0.001,-1.419,0,+0.000,-0.001,+0.05077,-0.001,+1.269,+0.003,+0.000,-0.001,+1.271,2,+0.000,+0.000,-0.04237,+0.000,-1.059,+0.000,+0.000,-0.001,-1.061,0,+0.000,+0.000,+0.05078,+0.000,+1.269,+0.000,+0.000,-0.001,+1.268,0,+0.000,-0.001,-0.152,+0.210
