,+0.000,+0.000,+0.000,-0.003,+0.000,2,+0.000,+0.000,+0.000,+0.000
DRV,12414,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00076,-0.0001,-0.0000,+0.006,2,1,+0.000,+0.000,-0.0,-0.00000,+0.000,-0.000,+0.000,+0.000,+0.000,+0.000,2,+0.000,+0.000,-0.0,+0.00000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,2,-0.000,+0.000,+0.0,-0.00000,+0.000,-0.000,-0.000,-0.000,+0.000,+0.000,2,+0.000,+0.000,+0.0,+0.00000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,0,+0.000,+0.000,+0.000,+0.000
DRV,12418,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00076,-0.0007,-0.0000,+0.027,2,1,+0.000,+0.000,-0.0,-0.00000,+0.000,-0.000,+0.000,+0.000,+0.002,+0.000,2,+0.000,+0.000,-0.0,+0.00000,+0.000,+0.000,+0.000,+0.000,+0.002,+0.000,2,-0.000,+0.000,+0.0,-0.00000,+0.000,-0.000,-0.000,-0.000,+0.002,+0.000,2,+0.000,+0.000,+0.0,+0.00000,+0.000,+0.000,+0.000,+0.000,+0.002,+0.000,0,+0.000,+0.000,+0.000,+0.000
DRV,12422,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00076,-0.0007,-0.0000,+0.027,2,1,+0.000,+0.000,-0.0,-0.00000,+0.000,-0.000,+0.000,+0.000,+0.002,+0.000,2,+0.000,+0.000,-0.0,+0.00000,+0.000,+0.000,+0.000,+0.000,+0.002,+0.000,2,-0.000,+0.000,+0.0,-0.00000,+0.000,-0.000,-0.000,-0.000,+0.002,+0.000,0,+0.000,+0.000,+0.0,+0.00000,+0.000,+0.000,+0.000,+0.000,+0.002,+0.000,2,+0.000,+0.000,+0.000,+0.000
DRV,12426,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00076,-0.0007,-0.0000,+0.027,2,1,+0.000,+0.000,-0.0,-0.00000,+0.000,-0.000,+0.000,+0.000,+0.002,+0.000,2,+0.000,+0.000,-0.0,+0.00000,+0.000,+0.000,+0.000,+0.000,+0.002,+0.000,2,-0.000,+0.000,+0.0,-0.00000,+0.000,-0.000,-0.000,-0.000,+0.002,+0.000,0,+0.000,+0.000,+0.0,+0.00000,+0.000,+0.000,+0.000,+0.000,+0.002,+0.000,2,+0.000,+0.000,+0.000,+0.000
DRV,12430,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00077,-0.0007,-0.0000,+0.027,2,1,+0.000,+0.000,-0.0,-0.00000,+0.000,-0.000,+0.000,+0.000,+0.002,+0.000,0,+0.000,+0.000,-0.0,+0.00000,+0.000,+0.000,+0.000,+0.000,+0.002,+0.000,0,-0.000,+0.000,+0.0,-0.00000,+0.000,-0.000,-0.000,-0.000,+0.002,+0.000,2,+0.000,+0.000,+0.0,+0.00000,+0.000,+0.000,+0.000,+0.000,+0.002,+0.000,2,+0.000,+0.000,+0.000,+0.000
DRV,12434,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00077,+0.0004,-0.0000,-0.015,2,1,+0.000,+0.000,+0.0,-0.00000,+0.000,-0.000,+0.000,+0.000,-0.001,+0.000,0,+0.000,+0.000,+0.0,+0.00000,+0.000,+0.000,+0.000,+0.000,-0.001,+0.000,0,-0.000,+0.000,+0.0,-0.00000,+0.000,-0.000,-0.000,-0.000,-0.001,+0.000,2,+0.000,+0.000,+0.0,+0.00000,+0.000,+0.000,+0.000,+0.000,-0.001,+0.000,2,+0.000,+0.000,+0.000,+0.000
DRV,12438,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00076,+0.0004,-0.0000,-0.015,2,1,+0.000,+0.000,+0.0,-0.00000,+0.000,-0.000,+0.000,+0.000,-0.001,+0.000,0,+0.000,+0.000,+0.0,+0.00000,+0.000,+0.000,+0.000,+0.000,-0.001,+0.000,2,-0.000,+0.000,+0.0,-0.00000,+0.000,-0.000,-0.000,-0.000,-0.001,+0.000,2,+0.000,+0.000,+0.0,+0.00000,+0.000,+0.000,+0.000,+0.000,-0.001,+0.000,2,+0.000,+0.000,+0.000,+0.000
DRV,12442,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00076,+0.0004,-0.0000,-0.015,2,1,+0.000,+0.000,+0.0,-0.00000,+0.000,-0.000,+0.000,+0.000,-0.001,+0.000,2,+0.000,+0.000,+0.0,+0.00000,+0.000,+0.000,+0.000,+0.000,-0.001,+0.000,2,-0.000,+0.000,+0.0,-0.00000,+0.000,-0.000,-0.000,-0.000,-0.001,+0.000,2,+0.000,+0.000,+0.0,+0.00000,+0.000,+0.000,+0.000,+0.000,-0.001,+0.000,2,+0.000,+0.000,+0.000,+0.000
DRV,12446,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00076,+0.0004,-0.0000,-0.015,2,1,+0.000,+0.000,+0.0,-0.00000,+0.000,-0.000,+0.000,+0.000,-0.001,+0.000,2,+0.000,+0.000,+0.0,+0.00000,+0.000,+0.000,+0.000,+0.000,-0.001,+0.000,2,-0.000,+0.000,+0.0,-0.00000,+0.000,-0.000,-0.000,-0.000,-0.001,+0.000,2,+0.000,+0.000,+0.0,+0.00000,+0.000,+0.000,+0.000,+0.000,-0.001,+0.000,2,+0.000,+0.000,+0.000,+0.000
DRV,12450,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.000,+0.000,-0.00076,-0.0001,-0.0000,+0.006,2,1,+0.000,+0.000,+0.0,-0.00000,+0.000,-0.000,+0.000,+0.000,+0.000,+0.000,2,+0.000,+0.000,+0.0,+0.00000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,2,-0.000,+0.000,+0.0,-0.00000,+0.000,-0.000,-0.000,-0.000,+0.000,+0.000,2,+0.000,+0.000,+0.0,+0.00000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,2,+0.000,+0.000,+0.000,+0.000
